ZIP CODE,Year,Year,Quarter,time
90023,19,2019,Q2,"2019, Q2"
90008,15,2015,Q1,"2015, Q1"
90011,17,2017,Q4,"2017, Q4"
91331,13,2013,Q2,"2013, Q2"
91406,15,2015,Q3,"2015, Q3"
91403,19,2019,Q1,"2019, Q1"
91406,17,2017,Q1,"2017, Q1"
90014,19,2019,Q1,"2019, Q1"
90064,21,2021,Q3,"2021, Q3"
90045,15,2015,Q2,"2015, Q2"
90031,89,1989,Q1,"1989, Q1"
90046,7,2007,Q4,"2007, Q4"
90062,19,2019,Q3,"2019, Q3"
90027,20,2020,Q2,"2020, Q2"
90023,14,2014,Q2,"2014, Q2"
90038,21,2021,Q3,"2021, Q3"
90230,22,2022,Q2,"2022, Q2"
90732,11,2011,Q2,"2011, Q2"
91789,17,2017,Q1,"2017, Q1"
91606,19,2019,Q1,"2019, Q1"
91311,19,2019,Q2,"2019, Q2"
90036,7,2007,Q4,"2007, Q4"
91335,8,2008,Q1,"2008, Q1"
93550,15,2015,Q2,"2015, Q2"
91324,15,2015,Q1,"2015, Q1"
90047,20,2020,Q2,"2020, Q2"
91331,19,2019,Q1,"2019, Q1"
91776,21,2021,Q1,"2021, Q1"
90047,13,2013,Q1,"2013, Q1"
90404,15,2015,Q3,"2015, Q3"
91411,93,1993,Q1,"1993, Q1"
90024,18,2018,Q1,"2018, Q1"
90731,19,2019,Q2,"2019, Q2"
91754,14,2014,Q3,"2014, Q3"
90035,56,1956,Q3,"1956, Q3"
91331,22,2022,Q3,"2022, Q3"
90012,21,2021,Q3,"2021, Q3"
90062,16,2016,Q2,"2016, Q2"
91311,8,2008,Q1,"2008, Q1"
90744,14,2014,Q1,"2014, Q1"
90059,16,2016,Q2,"2016, Q2"
90247,19,2019,Q2,"2019, Q2"
91504,22,2022,Q2,"2022, Q2"
90732,21,2021,Q1,"2021, Q1"
91356,8,2008,Q1,"2008, Q1"
90043,18,2018,Q1,"2018, Q1"
90015,18,2018,Q3,"2018, Q3"
90016,19,2019,Q3,"2019, Q3"
90065,12,2012,Q1,"2012, Q1"
91605,19,2019,Q2,"2019, Q2"
90018,98,1998,Q1,"1998, Q1"
90044,19,2019,Q2,"2019, Q2"
90044,19,2019,Q3,"2019, Q3"
91505,19,2019,Q2,"2019, Q2"
90028,19,2019,Q2,"2019, Q2"
90023,17,2017,Q4,"2017, Q4"
90014,19,2019,Q3,"2019, Q3"
91202,20,2020,Q4,"2020, Q4"
91343,20,2020,Q4,"2020, Q4"
91601,19,2019,Q1,"2019, Q1"
90026,14,2014,Q3,"2014, Q3"
90018,17,2017,Q1,"2017, Q1"
90041,19,2019,Q3,"2019, Q3"
90065,18,2018,Q2,"2018, Q2"
91042,14,2014,Q4,"2014, Q4"
91345,13,2013,Q1,"2013, Q1"
90037,21,2021,Q3,"2021, Q3"
90045,20,2020,Q1,"2020, Q1"
91344,13,2013,Q1,"2013, Q1"
91343,20,2020,Q4,"2020, Q4"
90220,21,2021,Q3,"2021, Q3"
90019,20,2020,Q4,"2020, Q4"
90028,20,2020,Q4,"2020, Q4"
90019,20,2020,Q4,"2020, Q4"
91352,7,2007,Q3,"2007, Q3"
90028,21,2021,Q3,"2021, Q3"
91367,16,2016,Q1,"2016, Q1"
90068,15,2015,Q2,"2015, Q2"
90015,12,2012,Q4,"2012, Q4"
90003,19,2019,Q2,"2019, Q2"
90062,2,2002,Q2,"2002, Q2"
91401,19,2019,Q3,"2019, Q3"
90302,18,2018,Q4,"2018, Q4"
91601,21,2021,Q3,"2021, Q3"
90011,19,2019,Q1,"2019, Q1"
91307,17,2017,Q3,"2017, Q3"
90007,16,2016,Q3,"2016, Q3"
90745,20,2020,Q1,"2020, Q1"
90005,21,2021,Q1,"2021, Q1"
91324,21,2021,Q3,"2021, Q3"
91342,17,2017,Q2,"2017, Q2"
91402,20,2020,Q1,"2020, Q1"
90019,13,2013,Q4,"2013, Q4"
91773,19,2019,Q3,"2019, Q3"
90021,20,2020,Q2,"2020, Q2"
90065,3,2003,Q1,"2003, Q1"
91042,13,2013,Q3,"2013, Q3"
90248,15,2015,Q4,"2015, Q4"
90061,22,2022,Q1,"2022, Q1"
91302,19,2019,Q3,"2019, Q3"
90026,16,2016,Q2,"2016, Q2"
90024,13,2013,Q1,"2013, Q1"
90023,86,1986,Q2,"1986, Q2"
90731,19,2019,Q3,"2019, Q3"
91324,3,2003,Q2,"2003, Q2"
90006,19,2019,Q2,"2019, Q2"
90065,6,2006,Q2,"2006, Q2"
90260,21,2021,Q2,"2021, Q2"
90001,20,2020,Q3,"2020, Q3"
91606,13,2013,Q4,"2013, Q4"
90065,19,2019,Q1,"2019, Q1"
90731,20,2020,Q3,"2020, Q3"
91406,19,2019,Q3,"2019, Q3"
90021,6,2006,Q2,"2006, Q2"
90066,13,2013,Q2,"2013, Q2"
90048,13,2013,Q2,"2013, Q2"
90007,72,1972,Q1,"1972, Q1"
90044,16,2016,Q2,"2016, Q2"
91324,16,2016,Q1,"2016, Q1"
90248,19,2019,Q1,"2019, Q1"
91403,3,2003,Q1,"2003, Q1"
90044,15,2015,Q1,"2015, Q1"
90016,18,2018,Q2,"2018, Q2"
90018,21,2021,Q3,"2021, Q3"
90024,1,2001,Q1,"2001, Q1"
90211,19,2019,Q4,"2019, Q4"
91605,14,2014,Q3,"2014, Q3"
90041,20,2020,Q2,"2020, Q2"
90731,22,2022,Q2,"2022, Q2"
90504,8,2008,Q2,"2008, Q2"
90036,14,2014,Q3,"2014, Q3"
91402,96,1996,Q1,"1996, Q1"
90065,18,2018,Q4,"2018, Q4"
90291,19,2019,Q1,"2019, Q1"
90006,19,2019,Q2,"2019, Q2"
90066,8,2008,Q1,"2008, Q1"
90005,20,2020,Q4,"2020, Q4"
90028,16,2016,Q2,"2016, Q2"
91355,21,2021,Q3,"2021, Q3"
90043,20,2020,Q1,"2020, Q1"
90025,76,1976,Q4,"1976, Q4"
90003,20,2020,Q2,"2020, Q2"
90006,19,2019,Q3,"2019, Q3"
90046,19,2019,Q2,"2019, Q2"
90039,2,2002,Q2,"2002, Q2"
91304,21,2021,Q2,"2021, Q2"
90262,19,2019,Q3,"2019, Q3"
91406,13,2013,Q2,"2013, Q2"
90029,22,2022,Q2,"2022, Q2"
90006,19,2019,Q3,"2019, Q3"
90064,19,2019,Q1,"2019, Q1"
91326,17,2017,Q1,"2017, Q1"
91364,15,2015,Q3,"2015, Q3"
90042,16,2016,Q3,"2016, Q3"
90405,92,1992,Q1,"1992, Q1"
90044,20,2020,Q3,"2020, Q3"
91331,9,2009,Q1,"2009, Q1"
90731,12,2012,Q3,"2012, Q3"
90066,22,2022,Q2,"2022, Q2"
90023,19,2019,Q1,"2019, Q1"
91214,11,2011,Q3,"2011, Q3"
90021,15,2015,Q2,"2015, Q2"
90021,22,2022,Q3,"2022, Q3"
90064,22,2022,Q2,"2022, Q2"
90210,15,2015,Q1,"2015, Q1"
91340,11,2011,Q1,"2011, Q1"
90004,20,2020,Q1,"2020, Q1"
90037,19,2019,Q2,"2019, Q2"
90280,19,2019,Q1,"2019, Q1"
90021,18,2018,Q3,"2018, Q3"
90039,20,2020,Q3,"2020, Q3"
90045,13,2013,Q4,"2013, Q4"
91340,19,2019,Q2,"2019, Q2"
90021,20,2020,Q3,"2020, Q3"
90035,0,2000,Q2,"2000, Q2"
90020,16,2016,Q4,"2016, Q4"
91367,99,1999,Q4,"1999, Q4"
91387,1,2001,Q1,"2001, Q1"
90012,13,2013,Q3,"2013, Q3"
91104,17,2017,Q1,"2017, Q1"
91403,98,1998,Q1,"1998, Q1"
90058,19,2019,Q1,"2019, Q1"
90805,10,2010,Q2,"2010, Q2"
90029,7,2007,Q1,"2007, Q1"
91306,95,1995,Q2,"1995, Q2"
90019,93,1993,Q2,"1993, Q2"
90028,84,1984,Q1,"1984, Q1"
90044,18,2018,Q3,"2018, Q3"
90001,19,2019,Q3,"2019, Q3"
90028,97,1997,Q4,"1997, Q4"
90065,13,2013,Q1,"2013, Q1"
90301,16,2016,Q2,"2016, Q2"
91306,20,2020,Q2,"2020, Q2"
90248,18,2018,Q2,"2018, Q2"
90249,18,2018,Q1,"2018, Q1"
91342,14,2014,Q2,"2014, Q2"
91356,83,1983,Q1,"1983, Q1"
93536,95,1995,Q3,"1995, Q3"
90041,19,2019,Q3,"2019, Q3"
91303,19,2019,Q3,"2019, Q3"
91406,98,1998,Q2,"1998, Q2"
90024,19,2019,Q2,"2019, Q2"
91367,17,2017,Q1,"2017, Q1"
90007,10,2010,Q1,"2010, Q1"
90291,6,2006,Q2,"2006, Q2"
90043,19,2019,Q2,"2019, Q2"
90010,16,2016,Q2,"2016, Q2"
90031,15,2015,Q3,"2015, Q3"
90034,21,2021,Q3,"2021, Q3"
91745,56,1956,Q2,"1956, Q2"
91367,21,2021,Q1,"2021, Q1"
90813,22,2022,Q2,"2022, Q2"
91605,97,1997,Q1,"1997, Q1"
90022,3,2003,Q1,"2003, Q1"
91331,17,2017,Q1,"2017, Q1"
90631,19,2019,Q3,"2019, Q3"
90013,19,2019,Q2,"2019, Q2"
91352,17,2017,Q1,"2017, Q1"
90044,15,2015,Q1,"2015, Q1"
91605,3,2003,Q1,"2003, Q1"
91411,7,2007,Q2,"2007, Q2"
90037,20,2020,Q2,"2020, Q2"
90021,92,1992,Q1,"1992, Q1"
90018,19,2019,Q2,"2019, Q2"
91367,0,2000,Q2,"2000, Q2"
90027,15,2015,Q3,"2015, Q3"
91342,22,2022,Q2,"2022, Q2"
91356,22,2022,Q2,"2022, Q2"
90021,19,2019,Q1,"2019, Q1"
90027,2,2002,Q1,"2002, Q1"
91331,92,1992,Q2,"1992, Q2"
90211,19,2019,Q2,"2019, Q2"
90042,20,2020,Q3,"2020, Q3"
90069,19,2019,Q2,"2019, Q2"
90046,87,1987,Q2,"1987, Q2"
90001,16,2016,Q1,"2016, Q1"
90038,19,2019,Q3,"2019, Q3"
91607,10,2010,Q3,"2010, Q3"
90038,13,2013,Q2,"2013, Q2"
91311,11,2011,Q1,"2011, Q1"
90044,21,2021,Q3,"2021, Q3"
90044,20,2020,Q2,"2020, Q2"
90808,18,2018,Q4,"2018, Q4"
90744,14,2014,Q1,"2014, Q1"
90024,98,1998,Q3,"1998, Q3"
90265,4,2004,Q1,"2004, Q1"
91352,91,1991,Q1,"1991, Q1"
91352,92,1992,Q2,"1992, Q2"
90015,16,2016,Q1,"2016, Q1"
90045,21,2021,Q3,"2021, Q3"
91402,17,2017,Q1,"2017, Q1"
90291,16,2016,Q2,"2016, Q2"
91606,18,2018,Q3,"2018, Q3"
90023,15,2015,Q2,"2015, Q2"
90044,22,2022,Q2,"2022, Q2"
90037,20,2020,Q4,"2020, Q4"
90029,19,2019,Q2,"2019, Q2"
91411,19,2019,Q2,"2019, Q2"
91304,19,2019,Q1,"2019, Q1"
90044,20,2020,Q1,"2020, Q1"
90047,21,2021,Q1,"2021, Q1"
91205,19,2019,Q2,"2019, Q2"
91331,21,2021,Q3,"2021, Q3"
91335,19,2019,Q2,"2019, Q2"
90745,15,2015,Q1,"2015, Q1"
90291,20,2020,Q3,"2020, Q3"
91364,10,2010,Q1,"2010, Q1"
90744,10,2010,Q3,"2010, Q3"
90272,21,2021,Q3,"2021, Q3"
91324,21,2021,Q1,"2021, Q1"
91789,94,1994,Q1,"1994, Q1"
90065,86,1986,Q1,"1986, Q1"
91607,22,2022,Q2,"2022, Q2"
91335,0,2000,Q1,"2000, Q1"
91401,19,2019,Q1,"2019, Q1"
91352,21,2021,Q4,"2021, Q4"
90038,16,2016,Q2,"2016, Q2"
91607,14,2014,Q3,"2014, Q3"
91343,13,2013,Q1,"2013, Q1"
91107,14,2014,Q1,"2014, Q1"
90046,16,2016,Q4,"2016, Q4"
91401,22,2022,Q2,"2022, Q2"
90024,14,2014,Q4,"2014, Q4"
90013,14,2014,Q4,"2014, Q4"
90021,12,2012,Q2,"2012, Q2"
90037,16,2016,Q3,"2016, Q3"
91401,19,2019,Q1,"2019, Q1"
91364,1,2001,Q4,"2001, Q4"
91331,21,2021,Q1,"2021, Q1"
91350,13,2013,Q2,"2013, Q2"
91040,19,2019,Q2,"2019, Q2"
90034,8,2008,Q3,"2008, Q3"
91605,16,2016,Q4,"2016, Q4"
90277,19,2019,Q3,"2019, Q3"
91406,15,2015,Q3,"2015, Q3"
90045,19,2019,Q3,"2019, Q3"
90301,20,2020,Q3,"2020, Q3"
90262,92,1992,Q1,"1992, Q1"
91331,19,2019,Q2,"2019, Q2"
90028,15,2015,Q4,"2015, Q4"
90019,17,2017,Q3,"2017, Q3"
90015,15,2015,Q3,"2015, Q3"
91364,85,1985,Q1,"1985, Q1"
90057,19,2019,Q3,"2019, Q3"
91601,92,1992,Q1,"1992, Q1"
90006,19,2019,Q3,"2019, Q3"
91605,17,2017,Q2,"2017, Q2"
90065,17,2017,Q2,"2017, Q2"
90048,19,2019,Q3,"2019, Q3"
91343,14,2014,Q4,"2014, Q4"
91343,15,2015,Q2,"2015, Q2"
90401,92,1992,Q4,"1992, Q4"
93535,5,2005,Q2,"2005, Q2"
90001,19,2019,Q2,"2019, Q2"
90230,20,2020,Q2,"2020, Q2"
91326,18,2018,Q1,"2018, Q1"
90007,16,2016,Q1,"2016, Q1"
91607,0,2000,Q1,"2000, Q1"
90019,9,2009,Q2,"2009, Q2"
90293,19,2019,Q3,"2019, Q3"
91302,89,1989,Q1,"1989, Q1"
91001,20,2020,Q3,"2020, Q3"
91352,19,2019,Q3,"2019, Q3"
90405,14,2014,Q1,"2014, Q1"
91342,19,2019,Q2,"2019, Q2"
90041,22,2022,Q1,"2022, Q1"
90068,95,1995,Q1,"1995, Q1"
91606,22,2022,Q3,"2022, Q3"
90292,96,1996,Q4,"1996, Q4"
91342,20,2020,Q3,"2020, Q3"
90744,5,2005,Q4,"2005, Q4"
90292,14,2014,Q3,"2014, Q3"
91356,19,2019,Q1,"2019, Q1"
90291,21,2021,Q3,"2021, Q3"
91306,5,2005,Q2,"2005, Q2"
91402,21,2021,Q3,"2021, Q3"
91331,11,2011,Q2,"2011, Q2"
90044,17,2017,Q1,"2017, Q1"
90011,22,2022,Q2,"2022, Q2"
91344,98,1998,Q2,"1998, Q2"
90041,3,2003,Q4,"2003, Q4"
90301,15,2015,Q3,"2015, Q3"
90017,10,2010,Q4,"2010, Q4"
90063,19,2019,Q2,"2019, Q2"
90003,18,2018,Q1,"2018, Q1"
90023,16,2016,Q3,"2016, Q3"
91606,17,2017,Q4,"2017, Q4"
90064,18,2018,Q3,"2018, Q3"
90007,15,2015,Q2,"2015, Q2"
90021,20,2020,Q3,"2020, Q3"
90021,16,2016,Q3,"2016, Q3"
91340,22,2022,Q2,"2022, Q2"
91335,14,2014,Q4,"2014, Q4"
90065,18,2018,Q2,"2018, Q2"
90220,21,2021,Q3,"2021, Q3"
91345,21,2021,Q3,"2021, Q3"
91205,21,2021,Q3,"2021, Q3"
91607,19,2019,Q2,"2019, Q2"
91607,22,2022,Q2,"2022, Q2"
91411,6,2006,Q1,"2006, Q1"
90017,14,2014,Q4,"2014, Q4"
91605,18,2018,Q3,"2018, Q3"
90064,13,2013,Q1,"2013, Q1"
91303,19,2019,Q1,"2019, Q1"
90002,21,2021,Q3,"2021, Q3"
90058,16,2016,Q3,"2016, Q3"
91352,19,2019,Q1,"2019, Q1"
90746,17,2017,Q3,"2017, Q3"
90731,14,2014,Q4,"2014, Q4"
90745,12,2012,Q1,"2012, Q1"
90014,10,2010,Q2,"2010, Q2"
91304,84,1984,Q2,"1984, Q2"
90023,15,2015,Q2,"2015, Q2"
91342,20,2020,Q3,"2020, Q3"
90038,19,2019,Q3,"2019, Q3"
90039,20,2020,Q2,"2020, Q2"
91331,21,2021,Q3,"2021, Q3"
91342,85,1985,Q3,"1985, Q3"
91042,20,2020,Q4,"2020, Q4"
90732,20,2020,Q3,"2020, Q3"
90006,21,2021,Q3,"2021, Q3"
90033,16,2016,Q4,"2016, Q4"
90272,19,2019,Q2,"2019, Q2"
93552,16,2016,Q1,"2016, Q1"
90003,22,2022,Q3,"2022, Q3"
90802,13,2013,Q1,"2013, Q1"
90017,13,2013,Q3,"2013, Q3"
90024,20,2020,Q3,"2020, Q3"
90732,18,2018,Q2,"2018, Q2"
90021,5,2005,Q3,"2005, Q3"
90020,13,2013,Q1,"2013, Q1"
90001,14,2014,Q2,"2014, Q2"
91345,17,2017,Q4,"2017, Q4"
90744,17,2017,Q2,"2017, Q2"
91601,15,2015,Q3,"2015, Q3"
90061,12,2012,Q2,"2012, Q2"
90046,11,2011,Q3,"2011, Q3"
91303,9,2009,Q1,"2009, Q1"
90024,14,2014,Q2,"2014, Q2"
91331,14,2014,Q1,"2014, Q1"
91387,19,2019,Q2,"2019, Q2"
91402,9,2009,Q2,"2009, Q2"
91311,20,2020,Q3,"2020, Q3"
90044,19,2019,Q3,"2019, Q3"
90037,20,2020,Q4,"2020, Q4"
91601,15,2015,Q2,"2015, Q2"
91331,22,2022,Q2,"2022, Q2"
91325,16,2016,Q4,"2016, Q4"
90262,20,2020,Q3,"2020, Q3"
91324,18,2018,Q3,"2018, Q3"
90731,0,2000,Q4,"2000, Q4"
91304,14,2014,Q1,"2014, Q1"
90710,15,2015,Q2,"2015, Q2"
91326,4,2004,Q3,"2004, Q3"
90604,14,2014,Q1,"2014, Q1"
90047,10,2010,Q1,"2010, Q1"
91001,11,2011,Q2,"2011, Q2"
90001,18,2018,Q1,"2018, Q1"
91306,13,2013,Q1,"2013, Q1"
90004,16,2016,Q2,"2016, Q2"
90019,20,2020,Q3,"2020, Q3"
90008,16,2016,Q4,"2016, Q4"
90018,9,2009,Q1,"2009, Q1"
91303,8,2008,Q1,"2008, Q1"
90045,20,2020,Q2,"2020, Q2"
91325,21,2021,Q2,"2021, Q2"
91606,91,1991,Q1,"1991, Q1"
91356,83,1983,Q4,"1983, Q4"
90034,15,2015,Q3,"2015, Q3"
91326,17,2017,Q1,"2017, Q1"
90033,20,2020,Q2,"2020, Q2"
90212,19,2019,Q3,"2019, Q3"
91206,14,2014,Q4,"2014, Q4"
93550,15,2015,Q2,"2015, Q2"
91602,0,2000,Q4,"2000, Q4"
90037,15,2015,Q3,"2015, Q3"
91405,19,2019,Q3,"2019, Q3"
91342,99,1999,Q1,"1999, Q1"
90059,16,2016,Q1,"2016, Q1"
91344,21,2021,Q3,"2021, Q3"
91324,22,2022,Q1,"2022, Q1"
90034,12,2012,Q4,"2012, Q4"
90731,21,2021,Q3,"2021, Q3"
91405,19,2019,Q3,"2019, Q3"
90018,6,2006,Q2,"2006, Q2"
90036,22,2022,Q2,"2022, Q2"
90033,18,2018,Q3,"2018, Q3"
90017,94,1994,Q1,"1994, Q1"
91335,19,2019,Q2,"2019, Q2"
90048,15,2015,Q1,"2015, Q1"
90232,14,2014,Q2,"2014, Q2"
90302,9,2009,Q1,"2009, Q1"
91722,95,1995,Q3,"1995, Q3"
91335,17,2017,Q1,"2017, Q1"
90021,18,2018,Q4,"2018, Q4"
90013,16,2016,Q1,"2016, Q1"
91607,19,2019,Q2,"2019, Q2"
90067,7,2007,Q1,"2007, Q1"
90068,16,2016,Q1,"2016, Q1"
90027,64,1964,Q1,"1964, Q1"
91105,16,2016,Q1,"2016, Q1"
90046,10,2010,Q2,"2010, Q2"
91402,10,2010,Q1,"2010, Q1"
90013,19,2019,Q2,"2019, Q2"
90013,17,2017,Q1,"2017, Q1"
90011,19,2019,Q2,"2019, Q2"
90066,19,2019,Q3,"2019, Q3"
90302,19,2019,Q3,"2019, Q3"
91304,18,2018,Q1,"2018, Q1"
90032,17,2017,Q1,"2017, Q1"
90061,20,2020,Q3,"2020, Q3"
90291,19,2019,Q1,"2019, Q1"
90660,21,2021,Q3,"2021, Q3"
90011,15,2015,Q3,"2015, Q3"
90606,19,2019,Q3,"2019, Q3"
90046,16,2016,Q1,"2016, Q1"
91344,11,2011,Q1,"2011, Q1"
90008,20,2020,Q2,"2020, Q2"
90272,21,2021,Q3,"2021, Q3"
90006,19,2019,Q3,"2019, Q3"
91423,53,1953,Q4,"1953, Q4"
91607,92,1992,Q1,"1992, Q1"
90024,19,2019,Q2,"2019, Q2"
91605,19,2019,Q1,"2019, Q1"
91406,19,2019,Q2,"2019, Q2"
90247,9,2009,Q4,"2009, Q4"
90033,19,2019,Q4,"2019, Q4"
90248,21,2021,Q3,"2021, Q3"
91406,14,2014,Q1,"2014, Q1"
90049,18,2018,Q1,"2018, Q1"
91402,19,2019,Q2,"2019, Q2"
90044,19,2019,Q2,"2019, Q2"
90047,14,2014,Q4,"2014, Q4"
90029,86,1986,Q2,"1986, Q2"
90066,3,2003,Q1,"2003, Q1"
90034,8,2008,Q3,"2008, Q3"
91606,93,1993,Q4,"1993, Q4"
91364,15,2015,Q4,"2015, Q4"
91606,20,2020,Q3,"2020, Q3"
90035,11,2011,Q1,"2011, Q1"
90212,17,2017,Q2,"2017, Q2"
91401,14,2014,Q4,"2014, Q4"
90003,16,2016,Q2,"2016, Q2"
90003,16,2016,Q1,"2016, Q1"
90023,16,2016,Q3,"2016, Q3"
90066,20,2020,Q3,"2020, Q3"
90007,19,2019,Q3,"2019, Q3"
90710,20,2020,Q4,"2020, Q4"
90291,15,2015,Q4,"2015, Q4"
91354,3,2003,Q1,"2003, Q1"
90019,19,2019,Q2,"2019, Q2"
90024,11,2011,Q4,"2011, Q4"
91311,15,2015,Q4,"2015, Q4"
90291,21,2021,Q2,"2021, Q2"
90042,17,2017,Q2,"2017, Q2"
91403,11,2011,Q1,"2011, Q1"
90275,9,2009,Q4,"2009, Q4"
91344,91,1991,Q1,"1991, Q1"
91351,16,2016,Q1,"2016, Q1"
90007,19,2019,Q3,"2019, Q3"
90062,19,2019,Q3,"2019, Q3"
90045,16,2016,Q4,"2016, Q4"
90057,16,2016,Q2,"2016, Q2"
90006,16,2016,Q2,"2016, Q2"
91206,96,1996,Q1,"1996, Q1"
90019,21,2021,Q3,"2021, Q3"
90037,19,2019,Q2,"2019, Q2"
90011,13,2013,Q3,"2013, Q3"
91606,22,2022,Q2,"2022, Q2"
90014,11,2011,Q4,"2011, Q4"
90045,89,1989,Q1,"1989, Q1"
91605,15,2015,Q1,"2015, Q1"
91406,95,1995,Q2,"1995, Q2"
91101,21,2021,Q3,"2021, Q3"
90292,11,2011,Q1,"2011, Q1"
90272,14,2014,Q3,"2014, Q3"
91352,13,2013,Q1,"2013, Q1"
90041,15,2015,Q4,"2015, Q4"
90016,16,2016,Q1,"2016, Q1"
91344,16,2016,Q3,"2016, Q3"
91321,19,2019,Q2,"2019, Q2"
90732,6,2006,Q1,"2006, Q1"
91344,4,2004,Q1,"2004, Q1"
91331,20,2020,Q3,"2020, Q3"
91206,19,2019,Q1,"2019, Q1"
90012,17,2017,Q2,"2017, Q2"
90302,14,2014,Q1,"2014, Q1"
90031,13,2013,Q4,"2013, Q4"
90019,1,2001,Q4,"2001, Q4"
90016,20,2020,Q3,"2020, Q3"
90031,20,2020,Q1,"2020, Q1"
91204,17,2017,Q2,"2017, Q2"
90291,19,2019,Q2,"2019, Q2"
90063,19,2019,Q3,"2019, Q3"
90003,4,2004,Q2,"2004, Q2"
90008,16,2016,Q2,"2016, Q2"
90731,96,1996,Q1,"1996, Q1"
90011,13,2013,Q3,"2013, Q3"
90066,18,2018,Q4,"2018, Q4"
90016,16,2016,Q2,"2016, Q2"
91356,18,2018,Q1,"2018, Q1"
90012,20,2020,Q4,"2020, Q4"
91335,19,2019,Q2,"2019, Q2"
90814,20,2020,Q1,"2020, Q1"
91331,9,2009,Q1,"2009, Q1"
91754,15,2015,Q1,"2015, Q1"
91304,12,2012,Q1,"2012, Q1"
90003,19,2019,Q3,"2019, Q3"
91331,12,2012,Q4,"2012, Q4"
91367,13,2013,Q3,"2013, Q3"
90731,10,2010,Q1,"2010, Q1"
91331,20,2020,Q2,"2020, Q2"
90077,16,2016,Q2,"2016, Q2"
90026,10,2010,Q3,"2010, Q3"
90025,16,2016,Q2,"2016, Q2"
90023,7,2007,Q3,"2007, Q3"
90048,18,2018,Q1,"2018, Q1"
90293,13,2013,Q3,"2013, Q3"
90027,15,2015,Q1,"2015, Q1"
91335,19,2019,Q3,"2019, Q3"
91306,21,2021,Q3,"2021, Q3"
90004,16,2016,Q1,"2016, Q1"
91331,19,2019,Q2,"2019, Q2"
90046,19,2019,Q2,"2019, Q2"
90025,21,2021,Q3,"2021, Q3"
91356,16,2016,Q2,"2016, Q2"
90029,15,2015,Q1,"2015, Q1"
90047,99,1999,Q3,"1999, Q3"
91405,15,2015,Q4,"2015, Q4"
91606,14,2014,Q3,"2014, Q3"
90026,16,2016,Q1,"2016, Q1"
90063,19,2019,Q3,"2019, Q3"
90028,5,2005,Q1,"2005, Q1"
91604,15,2015,Q1,"2015, Q1"
91766,15,2015,Q2,"2015, Q2"
91042,20,2020,Q4,"2020, Q4"
91324,18,2018,Q4,"2018, Q4"
90064,15,2015,Q1,"2015, Q1"
90230,8,2008,Q2,"2008, Q2"
90036,17,2017,Q2,"2017, Q2"
90731,13,2013,Q1,"2013, Q1"
90056,20,2020,Q4,"2020, Q4"
90041,11,2011,Q1,"2011, Q1"
90023,18,2018,Q4,"2018, Q4"
90044,20,2020,Q3,"2020, Q3"
90019,19,2019,Q3,"2019, Q3"
90062,19,2019,Q4,"2019, Q4"
90027,19,2019,Q3,"2019, Q3"
91604,1,2001,Q1,"2001, Q1"
91356,13,2013,Q2,"2013, Q2"
90037,8,2008,Q3,"2008, Q3"
90037,12,2012,Q1,"2012, Q1"
90011,90,1990,Q1,"1990, Q1"
90020,19,2019,Q2,"2019, Q2"
90012,85,1985,Q1,"1985, Q1"
91356,19,2019,Q3,"2019, Q3"
90029,9,2009,Q1,"2009, Q1"
90044,21,2021,Q3,"2021, Q3"
91352,16,2016,Q1,"2016, Q1"
90025,16,2016,Q2,"2016, Q2"
91607,16,2016,Q3,"2016, Q3"
91364,14,2014,Q2,"2014, Q2"
90006,12,2012,Q3,"2012, Q3"
91331,15,2015,Q4,"2015, Q4"
90046,5,2005,Q1,"2005, Q1"
90058,10,2010,Q1,"2010, Q1"
91364,20,2020,Q3,"2020, Q3"
90028,21,2021,Q3,"2021, Q3"
91340,21,2021,Q3,"2021, Q3"
90003,22,2022,Q2,"2022, Q2"
90023,15,2015,Q3,"2015, Q3"
91402,16,2016,Q4,"2016, Q4"
90005,7,2007,Q1,"2007, Q1"
90277,16,2016,Q1,"2016, Q1"
91352,19,2019,Q1,"2019, Q1"
91303,22,2022,Q2,"2022, Q2"
93551,19,2019,Q3,"2019, Q3"
90755,10,2010,Q2,"2010, Q2"
91042,17,2017,Q1,"2017, Q1"
90211,97,1997,Q1,"1997, Q1"
90026,17,2017,Q3,"2017, Q3"
90008,19,2019,Q3,"2019, Q3"
90057,90,1990,Q3,"1990, Q3"
90028,16,2016,Q3,"2016, Q3"
90063,14,2014,Q2,"2014, Q2"
91406,14,2014,Q4,"2014, Q4"
91335,9,2009,Q1,"2009, Q1"
90008,12,2012,Q2,"2012, Q2"
90049,17,2017,Q2,"2017, Q2"
90011,20,2020,Q4,"2020, Q4"
91601,16,2016,Q1,"2016, Q1"
91601,98,1998,Q4,"1998, Q4"
90015,17,2017,Q3,"2017, Q3"
90032,17,2017,Q3,"2017, Q3"
90006,15,2015,Q4,"2015, Q4"
91303,17,2017,Q2,"2017, Q2"
91331,0,2000,Q1,"2000, Q1"
91364,7,2007,Q2,"2007, Q2"
90035,16,2016,Q1,"2016, Q1"
91406,9,2009,Q4,"2009, Q4"
90404,16,2016,Q4,"2016, Q4"
90033,16,2016,Q1,"2016, Q1"
91205,6,2006,Q1,"2006, Q1"
90604,17,2017,Q2,"2017, Q2"
93535,10,2010,Q3,"2010, Q3"
