,alias,lat,long
24371,"['Cafeteria', 'American (Traditional)', 'Pizza']",34.0529766501974,-118.245117031038
24372,['Painters'],37.95038479273332,-122.02209627358448
24373,['Pizza'],34.0040049,-118.2656598
24375,['Pizza'],34.0983905,-118.3028695
24377,"['Tours', 'Pizza']",34.0680268,-118.4083416
24379,"['Gluten-Free', 'Pizza', 'Italian']",34.05175,-118.3696
24381,"['Pizza', 'Chicken Wings']",33.96369,-118.21059
24382,"['Pizza', 'Food Delivery Services']",34.00409,-118.24291
24383,['Pizza'],34.04998131315403,-118.27399387046935
24384,['Pizza'],34.1461251,-118.2426024
24385,['Pizza'],33.9736175537109,-118.247871398926
24386,"['Italian', 'Pizza']",33.985585,-118.393269
24387,['Pizza'],34.070418,-118.4441451
24392,['Pizza'],34.0983905,-118.3028695
24393,"['Pizza', 'Bars', 'Music Venues']",34.09422,-118.37492
24394,"['Pizza', 'Chicken Wings']",34.041455,-118.247493
24396,"['Pizza', 'Cafes']",33.97542452326564,-118.43015965763732
24397,['Pizza'],34.04249310957538,-118.24886645740914
24398,"['Food Delivery Services', 'Pizza']",34.029361724853516,-118.2852554321289
24399,['Pizza'],34.140316,-118.375624
24401,"['Pizza', 'Salad', 'Chicken Wings']",34.08217,-118.30929
24404,['Pizza'],34.0861466188711,-118.229591064155
24405,['Pizza'],34.062128,-118.313381
24406,"['Food Trucks', 'Pizza']",33.99703869079664,-118.4306543
24409,['Pizza'],33.9723262563485,-118.414871692657
24410,['Pizza'],34.098222,-118.3538051
24411,['Pizza'],34.0306123204806,-118.309375765198
24413,['Pizza'],34.092819416270686,-118.2810983
24414,"['Food Delivery Services', 'Pizza']",34.0982,-118.3537
24415,"['Food Delivery Services', 'Pizza']",34.00404839999999,-118.42145827285877
24417,['Pizza'],34.08217,-118.30929
24418,"['Pizza', 'Greek']",34.062979,-118.436315
24419,"['Food Delivery Services', 'Chicken Wings', 'Pizza']",33.96699,-118.25206
24421,['Pizza'],34.0716018676758,-118.371192932129
24422,"['Food Delivery Services', 'Chicken Wings', 'Pizza']",34.06186,-118.27738
24423,"['Food Delivery Services', 'Pizza']",34.004073,-118.421459
24425,['Pizza'],34.039691,-118.298713
24426,"['Pizza', 'Italian']",34.03341811789746,-118.2522055
24427,['Pizza'],33.97283,-118.215
24428,"['Pizza', 'Pop-Up Restaurants']",34.04863644397383,-118.33868440628805
24429,"['Food Trucks', 'Pizza']",33.988562,-118.261205
24430,['Pizza'],34.140316,-118.375624
24431,['Pizza'],33.98933,-118.22216
24432,['Pizza'],34.039748,-118.298718
24433,"['Caterers', 'Pizza']",34.07623,-118.31082
24434,"['Pizza', 'Italian']",34.02354,-118.373834
24437,['Pizza'],34.0983905,-118.3028695
24438,['Pizza'],34.056949,-118.414707
24439,"['Food Delivery Services', 'Pizza']",34.024869,-118.278624
24442,"['Pizza', 'Caterers', 'Food Stands']",34.42311096,-118.47023773
24443,['Pizza'],34.00011,-118.42603
24445,['Pizza'],33.978171,-118.405943
24446,"['Pizza', 'Food Delivery Services']",34.1007080078125,-118.32813262939453
24447,['Pizza'],34.0977,-118.35305
24448,['Pizza'],34.004867,-118.277969
24449,"['Pizza', 'Desserts']",34.0983905,-118.3028695
24450,['Pizza'],33.9860860258341,-118.230069503188
24457,['Pizza'],34.044175,-118.37642
24459,"['Pizza', 'Food Delivery Services']",34.038535,-118.291791
24460,['Pizza'],34.0704447,-118.4048058
24461,"['Food Delivery Services', 'Pizza', 'Sandwiches']",34.057708740234375,-118.30209350585938
24462,['Pizza'],34.02035,-118.40493
24463,"['Pizza', 'Food Delivery Services']",33.974667,-118.429891
24464,"['Food Delivery Services', 'Pizza']",34.004073,-118.421459
24465,"['Food Delivery Services', 'Pizza']",34.140284,-118.375594
24466,"['Food Delivery Services', 'Pizza']",34.029361724853516,-118.2852554321289
24467,"['Food Delivery Services', 'Italian', 'Pizza']",34.004073,-118.421459
24468,"['Pizza', 'Street Vendors']",34.05252666561033,-118.2433101290116
24469,"['Farmers Market', 'Tacos', 'Pizza']",34.01724,-118.24042
24470,"['Salad', 'Food Delivery Services', 'Pizza']",34.002193450927734,-118.42912292480469
24471,['Pizza'],34.00855,-118.40395
24472,['Pizza'],34.00410399783477,-118.43045907657165
24473,"['Food Delivery Services', 'Pizza']",34.140284,-118.375594
24474,['Pizza'],34.14916253817965,-118.3792289
24475,['Pizza'],34.03212,-118.26614000000001
24476,"['Food Delivery Services', 'Italian', 'Pizza']",34.098389,-118.302814
24477,"['Italian', 'Pizza']",34.157391,-118.36932
24478,"['Food Delivery Services', 'Pizza']",34.084139,-118.356502
24479,"['Food Trucks', 'Pizza']",33.97653,-118.36481
24480,"['Food Delivery Services', 'Pizza']",34.04826709842858,-118.24294704882813
24482,"['Food Delivery Services', 'Pizza']",34.098389,-118.302814
24483,"['Food Delivery Services', 'Pizza']",34.098389,-118.302814
24484,"['Food Delivery Services', 'Chicken Wings', 'Pizza']",34.004073,-118.421459
24485,"['Food Delivery Services', 'Pizza']",34.028863,-118.272411
24486,"['Food Delivery Services', 'Pizza']",34.029361724853516,-118.2852554321289
24487,"['Food Delivery Services', 'Pizza']",34.029361724853516,-118.2852554321289
24488,"['Food Delivery Services', 'Pizza']",34.098389,-118.302814
24489,"['Food Delivery Services', 'Pizza']",34.002193450927734,-118.42912292480469
24490,"['Food Delivery Services', 'Pizza']",34.09716033935547,-118.35924530029297
24492,['Pizza'],34.0626214337279,-118.29122159879
24493,"['Salad', 'Pizza']",34.039748,-118.298718
24494,"['Indian', 'Pizza', 'Food Delivery Services']",34.05266,-118.38079
24495,"['Food Delivery Services', 'Indian', 'Pizza']",34.05266,-118.38079
24496,"['Karaoke', 'Soup', 'Pizza']",34.0614469206,-118.286675064
24497,"['Food Delivery Services', 'Italian', 'Pizza']",34.07219696044922,-118.37454986572266
24498,['Pizza'],34.077415466308594,-118.26356506347656
24499,['Pizza'],34.091565,-118.360829
24500,['Pizza'],34.0041638181,-118.432926069
24501,['Pizza'],34.140316,-118.375624
24502,['Pizza'],34.140316,-118.375624
24503,"['Salad', 'Food Delivery Services', 'Pizza']",34.07628631591797,-118.30208587646484
24504,"['Food Delivery Services', 'Pizza']",34.039748,-118.298718
24505,"['Food Delivery Services', 'Pizza']",34.039748,-118.298718
24506,['Pizza'],34.0521922,-118.243625
24507,"['Food Delivery Services', 'Pizza']",34.00400931593973,-118.42149450233407
24508,['Pizza'],33.995116,-118.277936
24509,['Pizza'],34.05205132556172,-118.2438762
24510,['Pizza'],34.13899488504675,-118.2104691
24511,['Pizza'],34.07124,-118.36028
24512,"['Desserts', 'Food Delivery Services', 'Pizza']",34.029361724853516,-118.2852554321289
24513,['Pizza'],34.046636,-118.249699
24514,"['Pizza', 'Desserts', 'Salad']",34.064153191341,-118.3728334
24516,['Pizza'],33.974667,-118.429891
24517,"['Food Delivery Services', 'Italian', 'Pizza']",33.97468,-118.42939
24518,"['Food Delivery Services', 'Pizza']",34.13618,-118.35134
24519,"['Food Delivery Services', 'Pizza']",34.073163,-118.383496
24520,['Pizza'],34.0486589,-118.2549105
24521,['Pizza'],34.07937,-118.37636
24522,['Pizza'],34.00284,-118.2919
24523,['Pizza'],33.9894381,-118.2828149
24524,"['Caterers', 'Pizza']",33.97472404023827,-118.35551199440368
24525,['Pizza'],34.060885,-118.283098
24526,"['Steakhouses', 'Pizza', 'Lounges']",34.08113,-118.38464
24527,['Pizza'],34.0467615,-118.2524774
24528,"['Food Delivery Services', 'Pizza']",34.140284,-118.375594
24529,"['Food Delivery Services', 'Italian', 'Pizza']",34.008572,-118.424099
24530,"['Food Delivery Services', 'Pizza']",34.008572,-118.424099
24531,['Pizza'],34.0519333,-118.3843183
24532,['Pizza'],34.147068,-118.260829
24533,['Pizza'],34.004073,-118.421459
24534,['Pizza'],34.1614875793457,-118.264198303223
24535,"['Pizza', 'Caterers']",34.04308290341196,-118.25169416819534
24536,"['Food Delivery Services', 'Pizza']",34.07937,-118.37636
24537,"['Food Delivery Services', 'Pizza']",34.039748,-118.298718
24538,"['Food Delivery Services', 'Pizza']",34.039748,-118.298718
24539,"['Food Delivery Services', 'Chicken Wings', 'Pizza']",34.146481,-118.254393
24540,['Pizza'],34.1017456,-118.3277588
24541,"['Food Delivery Services', 'Pizza']",34.08217,-118.30929
24542,"['Food Delivery Services', 'Pizza']",34.039748,-118.298718
24543,['Pizza'],34.1017456,-118.3277588
24544,"['Italian', 'Pizza']",34.02146,-118.37159
24545,['Pizza'],34.07935,-118.37617
24546,"['Pizza', 'Italian']",33.96458,-118.25607
24547,"['Food Delivery Services', 'Chicken Wings', 'Pizza']",34.146481,-118.254393
24548,"['Food Delivery Services', 'Pizza']",34.140284,-118.375594
24549,"['Food Delivery Services', 'Pizza']",34.07937,-118.37636
24550,['Pizza'],34.0334629245737,-118.252150788903
24551,['Pizza'],34.1250762939453,-118.290649414062
24552,['Pizza'],34.14933,-118.25547
24553,['Pizza'],34.0524619817734,-118.243253231049
24554,"['Food Delivery Services', 'Pizza']",34.07937,-118.37636
24555,['Pizza'],34.0369720458984,-118.441230773926
24556,['Pizza'],34.01714,-118.3591
24557,['Pizza'],33.9740867614746,-118.24983215332
24558,['Pizza'],34.0262909,-118.2192078
24559,['Pizza'],34.039748,-118.298718
24560,"['Food Delivery Services', 'Pizza']",34.146481,-118.254393
24561,"['Food Delivery Services', 'Pizza']",34.146481,-118.254393
24562,"['Pizza', 'Food Delivery Services']",34.090917,-118.36976
24563,"['Barbeque', 'Pizza', 'Sandwiches']",34.1463949,-118.2434301
24564,"['Food Delivery Services', 'Pizza']",34.14333551983143,-118.40037932004397
24565,"['Food Delivery Services', 'Pizza']",34.146431774078515,-118.2544159
24566,"['Pizza', 'Bars']",34.09422,-118.37492
24567,"['Pizza', 'Food Trucks']",34.05941,-118.40081
24568,"['Food Delivery Services', 'Pizza']",33.98624249673424,-118.44197564888171
24569,"['Food Delivery Services', 'Pizza']",33.974667,-118.429891
24570,"['Food Delivery Services', 'Pizza']",34.146585,-118.249608
24571,['Pizza'],34.09767,-118.35435
24572,['Pizza'],34.0655327,-118.3992549
24573,['Pizza'],34.154315,-118.337161
24574,['Pizza'],34.07746629591188,-118.39898517116396
24575,['Pizza'],34.067932,-118.401144
24576,['Pizza'],34.13902,-118.21044
24577,"['Mediterranean', 'Pizza', 'Kebab']",34.1463949,-118.2434301
24578,['Pizza'],33.99717,-118.3963
24579,['Pizza'],34.146481,-118.254393
24580,['Pizza'],34.023568,-118.39523
24581,"['Food Delivery Services', 'Chicken Wings', 'Pizza']",34.146481,-118.254393
24582,['Pizza'],34.140284,-118.375594
24583,"['Food Delivery Services', 'Chicken Wings', 'Pizza']",34.140284,-118.375594
24584,['Pizza'],33.99304,-118.34022
24585,"['Pizza', 'Sandwiches', 'Mediterranean']",34.1524034,-118.2552449
24586,['Pizza'],34.1469688,-118.2583771
24587,"['Soul Food', 'Comfort Food', 'American (Traditional)']",34.04484,-118.26453
24588,"['American (Traditional)', 'Cocktail Bars']",34.0511203,-118.2543221
24590,"['Barbeque', 'American (Traditional)', 'Cocktail Bars']",34.08219,-118.34429
24591,['American (Traditional)'],34.0637,-118.30822
24592,"['Southern', 'Chicken Shop', 'American (Traditional)']",34.061517,-118.239716
24597,"['Cocktail Bars', 'American (Traditional)', 'Venues & Event Spaces']",34.04803159296477,-118.25838604333818
24599,['American (Traditional)'],34.11604,-118.23591
24601,"['Sports Bars', 'American (Traditional)', 'Indian']",34.081110877467864,-118.27046005506736
24603,"['Steakhouses', 'American (Traditional)', 'Bars']",34.101802,-118.335394
24607,"['American (Traditional)', 'Bars']",34.03291107460704,-118.33291174428074
24609,"['Bars', 'American (Traditional)']",34.0619049,-118.29696
24610,"['Cocktail Bars', 'American (Traditional)', 'Wine Bars']",33.9969603594416,-118.431560132016
24612,"['Sports Bars', 'Lounges', 'American (Traditional)']",34.09956,-118.32916
24613,"['American (Traditional)', 'Lounges']",34.14217,-118.39046
24614,"['American (Traditional)', 'Cocktail Bars', 'Beer Bar']",34.04616,-118.24241
24615,"['Chicken Wings', 'Korean', 'American (Traditional)']",34.0527649,-118.30033
24616,"['Music Venues', 'Lounges', 'American (Traditional)']",34.0460420449571,-118.251199635686
24618,"['Barbeque', 'Caterers', 'American (Traditional)']",34.072103,-118.367278
24619,"['Food Trucks', 'American (Traditional)', 'Comfort Food']",34.032416734202556,-118.23038078342852
24620,"['Sports Bars', 'Irish Pub', 'American (Traditional)']",34.06007,-118.3625
24623,"['Sports Bars', 'American (Traditional)', 'Cocktail Bars']",34.044057180122984,-118.2651236098165
24624,"['American (Traditional)', 'Cocktail Bars', 'Brewpubs']",34.044730178634886,-118.23527172349007
24631,"['Desserts', 'American (Traditional)']",34.07198098183971,-118.35797104951915
24632,"['Lounges', 'American (Traditional)', 'Music Venues']",34.10308,-118.291506
24635,"['American (Traditional)', 'Chinese', 'Cajun/Creole']",34.04486,-118.25858
24637,"['Venues & Event Spaces', 'Pubs', 'American (Traditional)']",34.1504988447996,-118.274531566607
24639,"['American (Traditional)', 'Cocktail Bars', 'Tapas/Small Plates']",34.09748944388624,-118.3683025318784
24643,"['Steakhouses', 'American (Traditional)']",34.055493,-118.266033
24646,"['American (Traditional)', 'American (New)', 'Pubs']",34.08498,-118.376708
24648,"['Cocktail Bars', 'American (Traditional)', 'Wine Bars']",34.09828,-118.35224
24650,"['Salvadoran', 'American (Traditional)', 'Food Trucks']",34.061603,-118.312405
24657,"['Salad', 'Wraps', 'American (Traditional)']",34.044336,-118.256204
24659,"['Speakeasies', 'Cocktail Bars', 'American (Traditional)']",34.100235,-118.323966
24663,"['Cocktail Bars', 'American (Traditional)', 'Beer Bar']",34.1480931,-118.272224
24665,"['Chicken Shop', 'American (Traditional)']",34.1429336112168,-118.239794187248
24666,"['American (Traditional)', 'Salad', 'Wraps']",34.04627,-118.43423
24669,"['American (Traditional)', 'French']",34.0532319,-118.3838223
24670,"['Steakhouses', 'Bars', 'American (Traditional)']",34.095603,-118.37238
24672,"['Salad', 'Wraps', 'American (Traditional)']",34.07588,-118.37401
24674,"['Bars', 'Venues & Event Spaces', 'American (Traditional)']",34.044184,-118.232501
24676,"['American (Traditional)', 'Whiskey Bars']",34.08384984377263,-118.3541655
24677,"['American (Traditional)', 'Sports Bars', 'Chicken Wings']",34.13462,-118.25539
24679,"['Sports Bars', 'Venues & Event Spaces', 'American (Traditional)']",34.09655,-118.36964
24684,"['Bars', 'Arcades', 'American (Traditional)']",34.10275964191564,-118.34042815767444
24686,"['American (Traditional)', 'Mediterranean', 'Greek']",34.0608099,-118.26734
24687,"['Chicken Shop', 'Chicken Wings', 'American (Traditional)']",34.041872,-118.259056
24688,"['American (Traditional)', 'Bars']",34.0526,-118.24747
24689,"['Bars', 'American (Traditional)']",34.1017040063047,-118.338204866344
24691,"['American (Traditional)', 'Delis']",33.991925,-118.42172
24693,"['American (Traditional)', 'Wine Bars']",34.049753,-118.259359
24699,"['Gastropubs', 'Bars', 'American (Traditional)']",34.149048,-118.439201
24700,"['Cocktail Bars', 'American (Traditional)', 'Desserts']",34.117388376188345,-118.26201808915852
24703,"['Sports Bars', 'American (Traditional)', 'Irish Pub']",34.090852,-118.385956
24704,"['Ethiopian', 'Jazz & Blues', 'American (Traditional)']",34.031731,-118.3774227
24705,"['Food Trucks', 'American (Traditional)']",33.99921100738366,-118.48089585641404
24706,['American (Traditional)'],34.03395,-118.28371
24707,"['Sports Bars', 'American (Traditional)', 'Steakhouses']",34.10173862205687,-118.33242850000025
24709,['American (Traditional)'],34.08402802283431,-118.32621033938949
24710,"['Bars', 'American (Traditional)']",34.049392,-118.2548728
24713,"['Bars', 'American (Traditional)']",34.14906,-118.25456
24715,"['American (Traditional)', 'Chicken Shop', 'American (New)']",34.05082,-118.2487
24717,"['Gastropubs', 'Bars', 'American (Traditional)']",34.024275,-118.394556
24721,"['Lounges', 'American (Traditional)']",34.096933,-118.32916
24724,['American (Traditional)'],34.073855,-118.239959
24725,"['Gastropubs', 'American (Traditional)', 'Sports Bars']",34.019925,-118.280519
24726,"['Karaoke', 'Cocktail Bars', 'American (Traditional)']",34.01625,-118.40009
24728,"['Chicken Shop', 'Halal', 'American (Traditional)']",34.1534417,-118.2284602
24729,"['Gastropubs', 'American (Traditional)']",34.02499,-118.39405
24731,"['Chicken Wings', 'American (Traditional)']",34.07224,-118.359878
24733,"['Chicken Shop', 'American (Traditional)', 'Halal']",34.02195,-118.40048
24734,"['Desserts', 'American (Traditional)']",34.1440863,-118.2575363
24736,"['Russian', 'Armenian', 'American (Traditional)']",34.15010333,-118.431595
24741,"['American (Traditional)', 'Food Trucks']",34.12086,-118.20525
24743,"['Japanese', 'American (Traditional)', 'Sushi Bars']",34.0493451,-118.2397373
24747,"['Pubs', 'Sports Bars', 'American (Traditional)']",34.04915,-118.25894
24751,"['Jazz & Blues', 'American (Traditional)']",34.1366004943848,-118.363174438477
24752,"['Gay Bars', 'Dance Clubs', 'American (Traditional)']",34.0497513,-118.2493591
24755,"['Food Trucks', 'Caterers', 'American (Traditional)']",34.1456654,-118.1268976
24761,"['Bars', 'American (Traditional)']",34.04511675001626,-118.26565914215746
24763,"['Sports Bars', 'American (Traditional)']",33.96152,-118.35232
24764,"['American (Traditional)', 'Lounges']",34.09827,-118.31255
24766,"['American (Traditional)', 'Mediterranean']",34.0615601197163,-118.399062084367
24769,['American (Traditional)'],34.14394268330302,-118.28937027869254
24771,"['Bars', 'Arcades', 'American (Traditional)']",33.9776216086911,-118.391490553827
24773,"['American (Traditional)', 'Gastropubs', 'Sports Bars']",34.0909047,-118.3827468
24774,"['Sports Bars', 'Pubs', 'American (Traditional)']",34.1446394,-118.25468861
24775,['American (Traditional)'],34.007817,-118.2198791
24781,"['Diners', 'American (Traditional)']",34.0813559581321,-118.414256362696
24782,"['Desserts', 'American (Traditional)']",34.0698712,-118.401471
24783,"['American (Traditional)', 'Hot Dogs']",34.083886,-118.344277
24784,"['Persian/Iranian', 'American (Traditional)']",34.1500854492188,-118.236206054688
24785,"['Seafood Markets', 'American (Traditional)']",33.96042,-118.26055
24786,"['Cafes', 'Korean', 'American (Traditional)']",34.05957476186995,-118.4175672409377
24789,['American (Traditional)'],34.157595,-118.258336
24793,"['Sports Bars', 'American (Traditional)', 'Chicken Wings']",34.1013226,-118.3435621
24794,"['Sports Bars', 'American (Traditional)', 'Chicken Wings']",34.0610423408554,-118.291338540694
24797,['American (Traditional)'],33.960995,-118.375893
24799,"['Mediterranean', 'American (Traditional)', 'Barbeque']",34.083726344632986,-118.3484092
24802,['American (Traditional)'],33.9891282,-118.3326564
24803,"['Bars', 'American (Traditional)']",34.064012434425656,-118.3659683
24810,"['Latin American', 'American (Traditional)', 'Salad']",34.04056,-118.24202
24813,['American (Traditional)'],34.08423,-118.37788
24816,"['Chicken Wings', 'Sports Bars', 'American (Traditional)']",33.977995,-118.392075
24823,"['Food Trucks', 'American (Traditional)', 'Hawaiian']",34.09854381985672,-118.2909409001315
24824,"['Thai', 'Soup', 'American (Traditional)']",34.04698,-118.25395
24830,"['American (Traditional)', 'Italian']",34.0651014590824,-118.412245740458
24834,['American (Traditional)'],34.025207,-118.322584
